Date,AAPL,AMZN,GOOGL,META,MSFT,NVDA,TSLA
2021-06-28,132.07125854492188,172.1945037841797,122.09339904785156,354.28662109375,260.94903564453125,19.945858001708984,229.57333374023438
2021-06-29,133.59005737304688,172.40699768066406,121.83085632324219,350.5509338378906,263.551513671875,19.987524032592773,226.9199981689453
2021-06-30,134.20742797851562,172.00799560546875,121.64851379394531,346.3868408203125,263.0660095214844,19.96332550048828,226.56666564941406
2021-07-01,134.5111846923828,171.64849853515625,122.00223541259766,353.04144287109375,263.74578857421875,20.172412872314453,225.97332763671875
2021-07-02,137.14712524414062,175.5489959716797,124.80506896972656,353.3502197265625,269.6207580566406,20.446874618530273,226.3000030517578
2021-07-06,139.16571044921875,183.78700256347656,125.73420715332031,351.4375,269.6305236816406,20.657962799072266,219.86000061035156
2021-07-07,141.66448974609375,184.82899475097656,126.01717376708984,349.15625,271.8348388671875,20.331850051879883,214.88333129882812
2021-07-08,140.36117553710938,186.57049560546875,124.59233856201172,344.3346252441406,269.3974304199219,19.863767623901367,217.60333251953125
2021-07-09,142.19363403320312,185.9669952392578,125.06513214111328,349.0865173339844,269.9024353027344,20.01097869873047,218.98333740234375
2021-07-12,141.5958709716797,185.92750549316406,126.5168685913086,351.81610107421875,269.3003234863281,20.472322463989258,228.56666564941406
2021-07-13,142.71298217773438,183.8679962158203,126.88154602050781,350.7501525878906,272.8545227050781,20.21033477783203,222.84666442871094
2021-07-14,146.1524200439453,184.08399963378906,127.77381134033203,346.30712890625,274.3402099609375,19.802637100219727,217.7933349609375
2021-07-15,145.49581909179688,181.55999755859375,126.54625701904297,343.1492004394531,272.9031066894531,18.929101943969727,216.86666870117188
2021-07-16,143.44789123535156,178.68150329589844,126.51139068603516,339.86175537109375,272.631103515625,18.125429153442383,214.74000549316406
2021-07-19,139.58706665039062,177.47950744628906,124.1280288696289,335.66778564453125,268.9992980957031,18.74296760559082,215.4066619873047
2021-07-20,143.2126922607422,178.6595001220703,125.75363159179688,340.35986328125,271.242431640625,18.57554817199707,220.1666717529297
2021-07-21,142.47779846191406,179.25999450683594,127.08830261230469,344.9124755859375,273.2623596191406,19.37198257446289,218.42999267578125
2021-07-22,143.84963989257812,181.90150451660156,127.9576416015625,349.8536071777344,277.8652648925781,19.55562400817871,216.4199981689453
2021-07-23,145.5742645263672,182.83200073242188,132.5345458984375,368.3828125,281.2931823730469,19.519695281982422,214.4600067138672
2021-07-26,145.99566650390625,184.99099731445312,133.55087280273438,371.0426330566406,280.69110107421875,19.256214141845703,219.2066650390625
2021-07-27,143.8202667236328,181.3195037841797,131.42356872558594,366.4103088378906,278.2536926269531,19.170379638671875,214.92666625976562
2021-07-28,142.0662384033203,181.51600646972656,135.6024169921875,371.8595275878906,277.9429931640625,19.464801788330078,215.66000366210938
2021-07-29,142.71298217773438,179.99600219726562,135.28707885742188,356.95648193359375,278.21484375,19.623489379882812,225.78334045410156
2021-07-30,142.92852783203125,166.37950134277344,134.2398681640625,354.94415283203125,276.67083740234375,19.4608097076416,229.06666564941406
2021-08-02,142.5953826904297,166.57400512695312,134.367431640625,350.6106872558594,276.58343505859375,19.711318969726562,236.55667114257812
2021-08-03,144.39837646484375,168.31199645996094,135.14010620117188,349.90338134765625,278.81689453125,19.77619171142578,236.5800018310547
2021-08-04,143.99661254882812,167.73599243164062,134.63742065429688,357.55419921875,278.2245788574219,20.23429298400879,236.97332763671875
2021-08-05,144.10443115234375,168.79949951171875,135.7593536376953,361.5887756347656,281.1474609375,20.59657859802246,238.2100067138672
2021-08-06,143.41744995117188,167.2469940185547,135.2482147216797,362.1267395019531,281.0892333984375,20.32611083984375,233.03334045410156
